#time dij1 dij2 dij3 dik1 dik2 dik3 p_fe p_w p_m p_h
270 0.000170158487528684 6.0380718450814e-05 1.13534773618637e-05 0.000117847960441348 4.18183541566122e-05 7.86319302944781e-06 0.598 0.2122 0.0399 0.02
280 0.000170210977239191 6.03993443982546e-05 1.13569796017453e-05 0.000117857559339137 4.18217603206771e-05 7.8638334910227e-06 0.598 0.2122 0.0399 0.02
290 0.000170261381344219 6.04172302696376e-05 1.13603426850073e-05 0.000117866781857288 4.18250329266162e-05 7.86444883964179e-06 0.598 0.2122 0.0399 0.02
300 0.000170309908310753 6.04344500393677e-05 1.13635805210687e-05 0.000117875666004277 4.18281854617185e-05 7.86504161132219e-06 0.598 0.2122 0.0399 0.02
310 0.000170356685229039 6.04510488053545e-05 1.13667015896967e-05 0.000117884234121103 4.18312258536756e-05 7.86561329670904e-06 0.598 0.2122 0.0399 0.02
320 0.000170401839000862 6.04670715986335e-05 1.13697143580842e-05 0.000117892508870544 4.18341621443636e-05 7.86616540791756e-06 0.598 0.2122 0.0399 0.02
330 0.000170445516233352 6.04825704426711e-05 1.1372628608212e-05 0.00011790051703149 4.18370038362577e-05 7.86669973169972e-06 0.598 0.2122 0.0399 0.02
340 0.0001704878143328 6.04975799020403e-05 1.13754508392621e-05 0.000117908275963519 4.1839757089396e-05 7.86721742632846e-06 0.598 0.2122 0.0399 0.02
350 0.000170528828885265 6.05121338954066e-05 1.13781874289666e-05 0.000117915802833141 4.18424279953051e-05 7.86771963719451e-06 0.598 0.2122 0.0399 0.02
360 0.000170568641515107 6.05262613871332e-05 1.13808438234996e-05 0.000117923112248155 4.1845021737556e-05 7.86820733896552e-06 0.598 0.2122 0.0399 0.02
370 0.000170607326084444 6.05399885871554e-05 1.13834249511192e-05 0.000117930217445322 4.18475430132061e-05 7.86868141482998e-06 0.598 0.2122 0.0399 0.02
380 0.000170644956444312 6.05533417014765e-05 1.13859357393445e-05 0.000117937131757024 4.1849996553245e-05 7.86914275435663e-06 0.598 0.2122 0.0399 0.02
390 0.00017068165495332 6.05663641489873e-05 1.13883843522365e-05 0.000117943878228467 4.18523905352519e-05 7.86959289517696e-06 0.598 0.2122 0.0399 0.02
400 0.000170717476779556 6.05790755060563e-05 1.13907744707429e-05 0.000117950466757433 4.18547284714501e-05 7.87003249769491e-06 0.598 0.2122 0.0399 0.02
410 0.000170752361858031 6.05914544586526e-05 1.1393102087183e-05 0.000117956884585879 4.18570058346546e-05 7.87046071066314e-06 0.598 0.2122 0.0399 0.02
420 0.000170786408584641 6.06035359225098e-05 1.13953737667679e-05 0.000117963150309908 4.18592292236832e-05 7.87087877485843e-06 0.598 0.2122 0.0399 0.02
430 0.000170819688496569 6.06153452825617e-05 1.13975942826306e-05 0.00011796927690566 4.18614032431121e-05 7.87128755607999e-06 0.598 0.2122 0.0399 0.02
440 0.000170852272425972 6.06269076735641e-05 1.13997683608634e-05 0.000117975277476391 4.18635325426258e-05 7.87168792860872e-06 0.598 0.2122 0.0399 0.02
450 0.000170884122279737 6.06382095781942e-05 1.14018934598018e-05 0.000117981144662784 4.1865614510774e-05 7.8720794014132e-06 0.598 0.2122 0.0399 0.02
460 0.000170915386032996 6.06493035053541e-05 1.14039794527032e-05 0.000117986906916955 4.18676592437758e-05 7.87246387288716e-06 0.598 0.2122 0.0399 0.02
470 0.000170945963029212 6.06601537371217e-05 1.1406019623521e-05 0.00011799254449911 4.18696597369752e-05 7.87284002594396e-06 0.598 0.2122 0.0399 0.02
480 0.000170975983950734 6.0670806646063e-05 1.14080226916961e-05 0.000117998081099635 4.1871624396894e-05 7.8732094412633e-06 0.598 0.2122 0.0399 0.02
490 0.000171005456038304 6.06812648015519e-05 1.14099891403484e-05 0.000118003519010916 4.18735540369837e-05 7.87357227179855e-06 0.598 0.2122 0.0399 0.02
500 0.000171034416827012 6.06915415228961e-05 1.14119214739093e-05 0.000118008864434181 4.18754508577478e-05 7.87392893131073e-06 0.598 0.2122 0.0399 0.02
510 0.000171062834128083 6.07016253879251e-05 1.14138175446664e-05 0.000118014111214443 4.18773126750917e-05 7.87427900912422e-06 0.598 0.2122 0.0399 0.02
520 0.000171090698121003 6.07115129118341e-05 1.14156766973713e-05 0.000118019256778387 4.18791385758757e-05 7.87462233354119e-06 0.598 0.2122 0.0399 0.02
530 0.000171118021717045 6.07212086761821e-05 1.14174997934951e-05 0.00011802430347207 4.18809293925973e-05 7.87495906109628e-06 0.598 0.2122 0.0399 0.02
540 0.000171144969499772 6.07307710833637e-05 1.14192978144496e-05 0.000118029283296069 4.18826964806454e-05 7.8752913269451e-06 0.598 0.2122 0.0399 0.02
550 0.000171171499743477 6.07401853270333e-05 1.14210679761952e-05 0.000118034187664926 4.18844367934736e-05 7.87561855824503e-06 0.598 0.2122 0.0399 0.02
560 0.000171197555898728 6.07494313406522e-05 1.14228065056174e-05 0.000118039005182383 4.18861462871266e-05 7.87593999461051e-06 0.598 0.2122 0.0399 0.02
570 0.00017122319493333 6.07585293392186e-05 1.14245172037456e-05 0.000118043746823125 4.1887828855965e-05 7.87625636829878e-06 0.598 0.2122 0.0399 0.02
580 0.00017124846821649 6.07674975510688e-05 1.14262034980568e-05 0.000118048422432045 4.18894879934448e-05 7.87656833618496e-06 0.598 0.2122 0.0399 0.02
590 0.000171273261087311 6.07762952888418e-05 1.14278577380998e-05 0.000118053009214113 4.18911156107605e-05 7.87687437732962e-06 0.598 0.2122 0.0399 0.02
600 0.000171297716237705 6.07849731866905e-05 1.14294894446228e-05 0.000118057535065967 4.18927216070202e-05 7.87717635306366e-06 0.598 0.2122 0.0399 0.02
610 0.000171321829432587 6.07935297417975e-05 1.14310983350505e-05 0.000118061998926598 4.18943056057261e-05 7.87747419259411e-06 0.598 0.2122 0.0399 0.02
620 0.000171345664109166 6.08019874648244e-05 1.14326886420664e-05 0.000118066413104202 4.18958719744343e-05 7.87776871715328e-06 0.598 0.2122 0.0399 0.02
630 0.000171369096209914 6.08103023340198e-05 1.14342520882535e-05 0.000118070752971887 4.1897411974305e-05 7.87805828357573e-06 0.598 0.2122 0.0399 0.02
640 0.000171392281709221 6.08185296968172e-05 1.14357990805985e-05 0.000118075049089441 4.18989364494639e-05 7.87834493088411e-06 0.598 0.2122 0.0399 0.02
650 0.000171415004412645 6.0826592836728e-05 1.14373151940879e-05 0.000118079258752218 4.19004302461884e-05 7.87862580972158e-06 0.598 0.2122 0.0399 0.02
660 0.000171437481881141 6.08345689551472e-05 1.14388149449122e-05 0.000118083424621579 4.19019085028414e-05 7.87890376655689e-06 0.598 0.2122 0.0399 0.02
670 0.000171459700717992 6.08424532982574e-05 1.14402974392105e-05 0.000118087543893014 4.19033702242435e-05 7.87917861426632e-06 0.598 0.2122 0.0399 0.02
680 0.00017148154961155 6.08502063671755e-05 1.14417552500014e-05 0.000118091594544929 4.19048075960432e-05 7.87944888351613e-06 0.598 0.2122 0.0399 0.02
690 0.000171503258992622 6.08579099301579e-05 1.14432037521833e-05 0.000118095621765304 4.1906236653173e-05 7.87971758935721e-06 0.598 0.2122 0.0399 0.02
700 0.000171524567523858 6.0865471251777e-05 1.14446255086989e-05 0.000118099574040135 4.19076391159142e-05 7.87998129465117e-06 0.598 0.2122 0.0399 0.02
710 0.000171545638195254 6.08729481689512e-05 1.14460313946331e-05 0.000118103483306913 4.19090263172691e-05 7.88024213034419e-06 0.598 0.2122 0.0399 0.02
720 0.000171566481671692 6.08803444661088e-05 1.14474221215728e-05 0.000118107351547659 4.19103989605572e-05 7.88050022868159e-06 0.598 0.2122 0.0399 0.02
730 0.000171587073608962 6.08876515047185e-05 1.14487960652133e-05 0.000118111173871836 4.1911755310374e-05 7.88075526335497e-06 0.598 0.2122 0.0399 0.02
740 0.000171607433426401 6.08948761757228e-05 1.14501545212598e-05 0.000118114953980444 4.1913096680017e-05 7.88100748130386e-06 0.598 0.2122 0.0399 0.02
750 0.000171627573137345 6.09020227420479e-05 1.1451498291271e-05 0.000118118694142307 4.19144238745778e-05 7.88125703390978e-06 0.598 0.2122 0.0399 0.02
760 0.000171647394450872 6.09090563252089e-05 1.14528208170398e-05 0.000118122374962684 4.19157300118422e-05 7.88150262710887e-06 0.598 0.2122 0.0399 0.02
770 0.000171667043607204 6.09160288184762e-05 1.1454131856066e-05 0.000118126025116476 4.19170252670838e-05 7.8817461741595e-06 0.598 0.2122 0.0399 0.02
780 0.000171686434239815 6.09229095747302e-05 1.14554256457669e-05 0.000118129627476439 4.19183035627096e-05 7.88198653229082e-06 0.598 0.2122 0.0399 0.02
790 0.000171705628534431 6.09297206605454e-05 1.1456706335324e-05 0.000118133194237787 4.19195692261847e-05 7.88222451519684e-06 0.598 0.2122 0.0399 0.02
800 0.000171724628272628 6.09364627081132e-05 1.14579740436085e-05 0.000118136725665824 4.19208223516518e-05 7.8824601405792e-06 0.598 0.2122 0.0399 0.02
810 0.000171743419158256 6.09431306444514e-05 1.14592278167465e-05 0.000118140218863751 4.1922061911184e-05 7.88269321515665e-06 0.598 0.2122 0.0399 0.02
820 0.000171761962051772 6.09497105809131e-05 1.14604650432537e-05 0.000118143666071842 4.19232851512456e-05 7.88292322118144e-06 0.598 0.2122 0.0399 0.02
830 0.000171780346949687 6.09562344527151e-05 1.14616917279139e-05 0.000118147084905031 4.19244983224875e-05 7.88315133396443e-06 0.598 0.2122 0.0399 0.02
840 0.000171798459799549 6.09626617884018e-05 1.14629002608729e-05 0.000118150452903343 4.19256934549991e-05 7.88337605492208e-06 0.598 0.2122 0.0399 0.02
850 0.000171816458444625 6.09690485985777e-05 1.14641011738136e-05 0.000118153801000633 4.19268815256428e-05 7.88359944803556e-06 0.598 0.2122 0.0399 0.02
860 0.000171834253361199 6.09753631157968e-05 1.14652884934981e-05 0.000118157111553318 4.19280562736022e-05 7.88382033608259e-06 0.598 0.2122 0.0399 0.02
870 0.000171851782636454 6.0981583370327e-05 1.1466458088954e-05 0.000118160372341161 4.19292133625323e-05 7.88403790369952e-06 0.598 0.2122 0.0399 0.02
880 0.000171869235826008 6.09877766258845e-05 1.14676226077888e-05 0.0001181636205481 4.1930365987135e-05 7.88425463188826e-06 0.598 0.2122 0.0399 0.02
890 0.000171886452974369 6.0993886122343e-05 1.14687713773868e-05 0.00011816682467294 4.19315029692272e-05 7.88446841881322e-06 0.598 0.2122 0.0399 0.02
900 0.000171903530340174 6.09999460170316e-05 1.14699108203561e-05 0.000118170003623409 4.19326310182063e-05 7.8846805260435e-06 0.598 0.2122 0.0399 0.02
910 0.000171920475507341 6.10059590011001e-05 1.14710414427139e-05 0.000118173158763977 4.1933750618254e-05 7.88489104461987e-06 0.598 0.2122 0.0399 0.02
920 0.000171937242312338 6.10119086934417e-05 1.14721601643182e-05 0.000118176281037843 4.19348585555691e-05 7.88509937025074e-06 0.598 0.2122 0.0399 0.02
930 0.00017195382570845 6.10177933032326e-05 1.14732666484401e-05 0.000118179369396005 4.19359544579136e-05 7.88530543294417e-06 0.598 0.2122 0.0399 0.02
940 0.000171970216963021 6.10236097316939e-05 1.14743603124156e-05 0.000118182422078045 4.1937037700604e-05 7.8855091152408e-06 0.598 0.2122 0.0399 0.02
950 0.000171986522884852 6.10293958798757e-05 1.14754482827853e-05 0.000118185460006658 4.19381157080484e-05 7.8857118131533e-06 0.598 0.2122 0.0399 0.02
960 0.000172002671553707 6.10351262269176e-05 1.14765257608577e-05 0.000118188469006631 4.19391834501791e-05 7.88591258087722e-06 0.598 0.2122 0.0399 0.02
970 0.000172018627979701 6.10407883566766e-05 1.14775904120235e-05 0.000118191442187659 4.19402384819752e-05 7.88611095867489e-06 0.598 0.2122 0.0399 0.02
980 0.000172034470792357 6.10464101707994e-05 1.14786474826338e-05 0.000118194394935107 4.19412862629258e-05 7.88630797309491e-06 0.598 0.2122 0.0399 0.02
990 0.000172050030186489 6.10519314140016e-05 1.14796856428778e-05 0.000118197293908171 4.19423149620634e-05 7.88650139955857e-06 0.598 0.2122 0.0399 0.02
1000 0.000172065627960736 6.10574662763681e-05 1.14807263639354e-05 0.000118200202192571 4.19433469653238e-05 7.88669544729699e-06 0.598 0.2122 0.0399 0.02
1010 0.000172081062729138 6.10629432961923e-05 1.14817562088505e-05 0.000118203080229626 4.19443682353288e-05 7.88688747685966e-06 0.598 0.2122 0.0399 0.02
1020 0.000172096279524087 6.10683429682461e-05 1.14827715100519e-05 0.000118205917220557 4.19453749401374e-05 7.88707676772611e-06 0.598 0.2122 0.0399 0.02
1030 0.000172111405654771 6.10737104681311e-05 1.14837807619153e-05 0.000118208738108372 4.19463759307635e-05 7.88726498415393e-06 0.598 0.2122 0.0399 0.02
1040 0.000172126478705535 6.10790591326329e-05 1.14847864721586e-05 0.000118211550221282 4.19473738076187e-05 7.88745261509891e-06 0.598 0.2122 0.0399 0.02
1050 0.000172141311521644 6.10843225499879e-05 1.14857761533672e-05 0.000118214316806048 4.19483555288352e-05 7.88763720829653e-06 0.598 0.2122 0.0399 0.02
1060 0.000172156053210719 6.10895536309609e-05 1.14867597543607e-05 0.000118217067115293 4.19493314746908e-05 7.88782071555214e-06 0.598 0.2122 0.0399 0.02
1070 0.000172170625139909 6.10947244727235e-05 1.14877320285658e-05 0.000118219785674324 4.19502961539993e-05 7.88800210435709e-06 0.598 0.2122 0.0399 0.02
1080 0.000172185094388324 6.1099858878265e-05 1.14886974516625e-05 0.000118222485613013 4.19512542258884e-05 7.88818225076789e-06 0.598 0.2122 0.0399 0.02
1090 0.000172199471076307 6.11049604387833e-05 1.14896566989041e-05 0.000118225168894765 4.19522063870722e-05 7.88836128578785e-06 0.598 0.2122 0.0399 0.02
1100 0.000172213710118844 6.11100131558839e-05 1.14906067621101e-05 0.000118227826635322 4.19531494849755e-05 7.8885386166377e-06 0.598 0.2122 0.0399 0.02
1110 0.000172227798379602 6.11150123681464e-05 1.14915467647928e-05 0.00011823045623013 4.1954082595374e-05 7.88871406953544e-06 0.598 0.2122 0.0399 0.02
1120 0.000172241843159925 6.11199961513981e-05 1.14924838663562e-05 0.000118233078714206 4.19550131825326e-05 7.88888904798799e-06 0.598 0.2122 0.0399 0.02
1130 0.000172255673449249 6.11249038226266e-05 1.14934066565636e-05 0.000118235660516747 4.19559293338692e-05 7.8890613120706e-06 0.598 0.2122 0.0399 0.02
1140 0.000172269430693286 6.11297855737712e-05 1.14943245730135e-05 0.000118238229371589 4.19568408907211e-05 7.88923271225151e-06 0.598 0.2122 0.0399 0.02
1150 0.000172282961238594 6.11345868809859e-05 1.14952273635784e-05 0.00011824075512339 4.19577371524806e-05 7.88940123649376e-06 0.598 0.2122 0.0399 0.02
1160 0.000172296615610371 6.11394321279609e-05 1.14961384161435e-05 0.000118243306436252 4.19586424845697e-05 7.88957146623153e-06 0.598 0.2122 0.0399 0.02
1170 0.000172310118622964 6.11442236652058e-05 1.14970393696593e-05 0.000118245829337512 4.19595377348161e-05 7.8897398002788e-06 0.598 0.2122 0.0399 0.02
1180 0.000172323456958229 6.1148956766783e-05 1.14979293355073e-05 0.00011824832122507 4.1960421979866e-05 7.88990606501721e-06 0.598 0.2122 0.0399 0.02
1190 0.000172336724872249 6.11536648794168e-05 1.14988146026802e-05 0.000118250800565607 4.19613017726117e-05 7.89007149258815e-06 0.598 0.2122 0.0399 0.02
1200 0.00017234987167357 6.11583300152702e-05 1.14996917889222e-05 0.000118253257357873 4.19621735641149e-05 7.89023541568419e-06 0.598 0.2122 0.0399 0.02
1210 0.000172362881340296 6.11629464889814e-05 1.15005598252138e-05 0.000118255688493065 4.19630362512181e-05 7.89039762687842e-06 0.598 0.2122 0.0399 0.02
1220 0.000172375804949127 6.11675324250916e-05 1.15014221195153e-05 0.000118258103918386 4.19638933636813e-05 7.89055878987222e-06 0.598 0.2122 0.0399 0.02
1230 0.000172388614172299 6.11720777715079e-05 1.15022767817303e-05 0.000118260498093551 4.19647429355375e-05 7.89071853500446e-06 0.598 0.2122 0.0399 0.02
1240 0.000172401288134347 6.11765751205828e-05 1.15031224189974e-05 0.000118262866899809 4.19655835052499e-05 7.89087658746217e-06 0.598 0.2122 0.0399 0.02
1250 0.000172413905390077 6.11810523474488e-05 1.15039642726824e-05 0.000118265225714758 4.19664205295514e-05 7.89103397327569e-06 0.598 0.2122 0.0399 0.02
1260 0.000172426437569803 6.11854993851375e-05 1.15048004498916e-05 0.000118267568944432 4.19672520234256e-05 7.89119031920209e-06 0.598 0.2122 0.0399 0.02
1270 0.00017243889003987 6.11899181378935e-05 1.15056313086803e-05 0.00011826989763746 4.19680783589782e-05 7.89134569520843e-06 0.598 0.2122 0.0399 0.02
1280 0.00017245122962475 6.11942968333979e-05 1.15064546354975e-05 0.00011827220526809 4.19688972205498e-05 7.89149966588094e-06 0.598 0.2122 0.0399 0.02
1290 0.000172463581792169 6.11986799938098e-05 1.15072788018521e-05 0.000118274516405438 4.19697173264783e-05 7.89165387053008e-06 0.598 0.2122 0.0399 0.02
1300 0.000172475770675472 6.12030052129352e-05 1.15080920734972e-05 0.000118276796569703 4.19705264416238e-05 7.89180600858054e-06 0.598 0.2122 0.0399 0.02
1310 0.000172487878764841 6.12073017623732e-05 1.15088999543765e-05 0.00011827906192701 4.19713303025277e-05 7.8919571586751e-06 0.598 0.2122 0.0399 0.02
1320 0.000172499812715814 6.12115365188891e-05 1.15096962163227e-05 0.000118281294172855 4.1972122413846e-05 7.89210609949319e-06 0.598 0.2122 0.0399 0.02
1330 0.000172511719208046 6.12157615316846e-05 1.15104906461556e-05 0.000118283522015855 4.19729129628166e-05 7.8922547465428e-06 0.598 0.2122 0.0399 0.02
1340 0.000172523508301034 6.12199448854171e-05 1.15112772428282e-05 0.000118285727834073 4.19736956963047e-05 7.89240192404599e-06 0.598 0.2122 0.0399 0.02
1350 0.000172535223118113 6.12241018823805e-05 1.15120588836333e-05 0.00011828792005079 4.19744736033071e-05 7.89254819402428e-06 0.598 0.2122 0.0399 0.02
1360 0.000172546852606934 6.12282286006544e-05 1.15128348311315e-05 0.000118290096486034 4.19752459102617e-05 7.89269341102471e-06 0.598 0.2122 0.0399 0.02
1370 0.000172558387976833 6.12323219208763e-05 1.15136044987887e-05 0.000118292255394454 4.19760119978314e-05 7.89283745859318e-06 0.598 0.2122 0.0399 0.02
1380 0.000172569908597074 6.12364100071893e-05 1.15143731823132e-05 0.000118294412344794 4.19767773905774e-05 7.89298137551384e-06 0.598 0.2122 0.0399 0.02
1390 0.000172581359715387 6.12404734307777e-05 1.15151372285016e-05 0.000118296556533119 4.1977538254729e-05 7.89312444092218e-06 0.598 0.2122 0.0399 0.02
1400 0.000172592631235446 6.1244473124016e-05 1.1515889291462e-05 0.000118298666472193 4.19782869655508e-05 7.89326522113796e-06 0.598 0.2122 0.0399 0.02
1410 0.000172603873747036 6.12484625236138e-05 1.15166394189076e-05 0.000118300771578758 4.19790339615594e-05 7.89340567891716e-06 0.598 0.2122 0.0399 0.02
1420 0.000172615001501311 6.12524112016358e-05 1.15173818894687e-05 0.000118302855073502 4.1979773288624e-05 7.89354469470358e-06 0.598 0.2122 0.0399 0.02
1430 0.000172626090277683 6.12563460483684e-05 1.15181217593303e-05 0.00011830493176647 4.1980510202082e-05 7.89368325665915e-06 0.598 0.2122 0.0399 0.02
1440 0.000172637114062016 6.12602578327087e-05 1.15188572927666e-05 0.000118306996561892 4.19812428937016e-05 7.89382102478178e-06 0.598 0.2122 0.0399 0.02
1450 0.000172648109127879 6.12641594263141e-05 1.15195909100374e-05 0.000118309056541182 4.19819738763192e-05 7.8939584715605e-06 0.598 0.2122 0.0399 0.02
1460 0.000172658912603099 6.12679930340761e-05 1.15203117439191e-05 0.00011831107981935 4.1982691835562e-05 7.89409346955195e-06 0.598 0.2122 0.0399 0.02
1470 0.000172669742118962 6.12718358823474e-05 1.15210343152953e-05 0.000118313108990578 4.19834118859544e-05 7.8942288607426e-06 0.598 0.2122 0.0399 0.02
1480 0.000172680471501087 6.12756431982119e-05 1.15217502055073e-05 0.000118315119327869 4.19841252531335e-05 7.8943629952876e-06 0.598 0.2122 0.0399 0.02
1490 0.000172691089736866 6.1279411073851e-05 1.15224586797675e-05 0.000118317108699318 4.1984831180594e-05 7.8944957309411e-06 0.598 0.2122 0.0399 0.02
1500 0.000172701672674653 6.12831664240158e-05 1.15231647988606e-05 0.000118319091895432 4.19855349167401e-05 7.89462805456141e-06 0.598 0.2122 0.0399 0.02
1510 0.000172712179785982 6.12868948671997e-05 1.15238658586299e-05 0.000118321061011753 4.1986233656679e-05 7.89475943874408e-06 0.598 0.2122 0.0399 0.02
1520 0.000172722584353217 6.12905869226634e-05 1.15245600764103e-05 0.000118323010788092 4.19869255338347e-05 7.89488953251652e-06 0.598 0.2122 0.0399 0.02
1530 0.000172732950839365 6.12942654650724e-05 1.15252517533289e-05 0.000118324953843137 4.19876150259425e-05 7.89501917782802e-06 0.598 0.2122 0.0399 0.02
1540 0.00017274326280777 6.12979246618876e-05 1.15259397926923e-05 0.000118326886937896 4.19883009836479e-05 7.89514815856527e-06 0.598 0.2122 0.0399 0.02
1550 0.000172753539338968 6.13015712838279e-05 1.15266254676001e-05 0.000118328813790394 4.19889847262903e-05 7.89527672280388e-06 0.598 0.2122 0.0399 0.02
1560 0.000172763664491509 6.13051641891276e-05 1.15273010421592e-05 0.000118330711724929 4.1989658207408e-05 7.89540335756635e-06 0.598 0.2122 0.0399 0.02
1570 0.000172773822266466 6.1308768670475e-05 1.15279787933645e-05 0.000118332616731238 4.19903341979408e-05 7.89553046417455e-06 0.598 0.2122 0.0399 0.02
1580 0.000172783876183112 6.13123362977531e-05 1.15286496148933e-05 0.000118334502092783 4.19910032175395e-05 7.89565626003688e-06 0.598 0.2122 0.0399 0.02
1590 0.00017279384355742 6.13158732155261e-05 1.15293146621088e-05 0.000118336371170062 4.1991666458674e-05 7.89578096937367e-06 0.598 0.2122 0.0399 0.02
1600 0.000172803775778361 6.13193976591443e-05 1.15299773638071e-05 0.000118338234043684 4.19923274984443e-05 7.89590526478759e-06 0.598 0.2122 0.0399 0.02
1610 0.000172813673190778 6.13229097509749e-05 1.15306377429967e-05 0.000118340090740872 4.199298634651e-05 7.89602914809496e-06 0.598 0.2122 0.0399 0.02
1620 0.000172823535632942 6.13264094336291e-05 1.15312957888869e-05 0.000118341941254022 4.19936430001729e-05 7.8961526187884e-06 0.598 0.2122 0.0399 0.02
1630 0.000172833251714973 6.13298571804638e-05 1.15319440692767e-05 0.000118343763753718 4.1994289713276e-05 7.8962742203568e-06 0.598 0.2122 0.0399 0.02
1640 0.000172842859250871 6.13332664097573e-05 1.1532585107207e-05 0.00011834556565775 4.19949291180178e-05 7.89639444773284e-06 0.598 0.2122 0.0399 0.02
1650 0.000172852501181464 6.1336687843991e-05 1.15332284400341e-05 0.000118347374902258 4.19955711275235e-05 7.89651516488307e-06 0.598 0.2122 0.0399 0.02
1660 0.000172862012471468 6.13400629204773e-05 1.15338630562066e-05 0.000118349159193331 4.19962042823158e-05 7.89663421708012e-06 0.598 0.2122 0.0399 0.02
1670 0.00017287155449534 6.13434489028614e-05 1.15344997230168e-05 0.00011835095010722 4.19968397872107e-05 7.89675371116734e-06 0.598 0.2122 0.0399 0.02
1680 0.000172880970747935 6.1346790255371e-05 1.15351279980646e-05 0.00011835271699663 4.19974667670317e-05 7.89687160228352e-06 0.598 0.2122 0.0399 0.02
1690 0.00017289029922391 6.13501004603909e-05 1.15357504164449e-05 0.000118354467318433 4.19980878678453e-05 7.89698838796902e-06 0.598 0.2122 0.0399 0.02
1700 0.000172899749869096 6.1353454017094e-05 1.15363809862491e-05 0.000118356242097451 4.19987176472893e-05 7.8971068054988e-06 0.598 0.2122 0.0399 0.02
1710 0.000172908935221212 6.13567134346841e-05 1.15369938550608e-05 0.000118357965557626 4.19993292162679e-05 7.89722179891182e-06 0.598 0.2122 0.0399 0.02
1720 0.000172918140190834 6.13599798135367e-05 1.15376080327998e-05 0.000118359693446099 4.19999423566258e-05 7.89733708779156e-06 0.598 0.2122 0.0399 0.02
1730 0.000172927420295252 6.13632728539338e-05 1.15382272237133e-05 0.000118361436537516 4.20005608917405e-05 7.89745339104829e-06 0.598 0.2122 0.0399 0.02
1740 0.000172936498883584 6.1366494386449e-05 1.15388329689883e-05 0.000118363140791139 4.20011656452839e-05 7.89756710295395e-06 0.598 0.2122 0.0399 0.02
1750 0.000172945492208123 6.13696856631501e-05 1.15394330252577e-05 0.000118364828915226 4.2001764675269e-05 7.89767973865803e-06 0.598 0.2122 0.0399 0.02
1760 0.000172954511816002 6.1372886266481e-05 1.15400348352149e-05 0.000118366522716199 4.20023657196948e-05 7.89779275313771e-06 0.598 0.2122 0.0399 0.02
1770 0.000172963453006083 6.13760590432957e-05 1.15406314129477e-05 0.000118368201709575 4.20029615096518e-05 7.89790477961879e-06 0.598 0.2122 0.0399 0.02
1780 0.000172972289076967 6.13791945186161e-05 1.15412209768746e-05 0.000118369860670925 4.20035501912546e-05 7.89801546951488e-06 0.598 0.2122 0.0399 0.02
