#time a1 a2 a3 b1 b2 b3 mt1 fr1 fr2 fr3
101 0 0 0 0 0 0 0 0 0 0
102 7.14712063004391 42.2791123688916 55.7923881812739 0.157170168393662 0.743287843725749 18.0995436414705 5.47557175409227 0.00602806640706854 0.0160357011090543 0.0601818586500298
103 7.14732904957512 42.311147996001 55.8469412616817 0.158324950291289 0.823702810294998 18.2377940213086 5.47544600401921 0.0060721206534754 0.0171536400841446 0.0615594883099022
104 7.34820225308212 43.688878859834 58.5134499086997 0.159445449921561 0.906708845061065 18.4713660766926 5.52576617343557 0.00608259155522484 0.0182073181597597 0.0628696016810886
105 7.52337522585647 44.8954730641302 60.8882443136342 0.159912056412583 0.987658097953548 18.6888252797618 5.5679276423992 0.00607326505526484 0.0192127702144554 0.0641286917533882
106 7.65632165391543 45.8192639303357 62.7303287917498 0.160011957551634 1.06631103392185 18.8844396208833 5.59933467524498 0.00605704220789249 0.0201868477127335 0.0653535587291855
107 7.75672939889689 46.5248016814836 64.1504669446078 0.159956271966767 1.14302248050077 19.06340702172 5.62273321536962 0.00604013352490052 0.0211396469108314 0.0665540659965663
108 7.83388041109013 47.0741840541726 65.2636567845572 0.159845510214206 1.2181561767065 19.2301703391296 5.64046205169645 0.00602478716552446 0.0220768302971931 0.0677356154854053
109 7.89400780454725 47.5091606039167 66.1490745570598 0.159722739853069 1.29199913613206 19.3876543277011 5.65408757837806 0.00601159849500876 0.0230017817885122 0.068901375185314
110 7.94122591301353 47.8573051914184 66.8598049534738 0.159607024402261 1.36476826448775 19.5377810772587 5.66465257248929 0.00600060829653515 0.0239167336373565 0.0700534229240378
111 7.9783876613865 48.1377451155236 67.4331480572387 0.159507787103917 1.4366285099887 19.6818741315054 5.67288128144099 0.00599170755998613 0.0248232822157146 0.0711932550419658
112 8.00759602712546 48.364585079187 67.8969513415 0.159430367771204 1.50770792114189 19.8208956357164 5.67929415760247 0.00598476453479879 0.0257226272406068 0.0723220143364467
113 8.03048394566752 48.548782501157 68.2731029764644 0.159378213591743 1.57810839016118 19.9555849818777 5.68428491822653 0.00597965846720638 0.0266156924337982 0.0734406007168189
114 8.04831815201461 48.698841312679 68.5787467068919 0.159353416708333 1.6479113028071 20.0865098998507 5.68814975045557 0.00597627993537342 0.0275031996798695 0.074549736932227
115 8.06211644490468 48.8215983204872 68.8277796726878 0.159357265016529 1.71718369610763 20.2141331171037 5.69112408316139 0.0059745282839565 0.0283857128740628 0.0756500054530428
116 8.07268826755456 48.9224937820545 69.0313307478712 0.159390526283814 1.78598014602005 20.3388242610705 5.69339170076982 0.00597431676545213 0.0292636794960673 0.0767418866754703
117 8.08068115746725 49.0058823995393 69.1983544617014 0.159453653474529 1.85434552821211 20.460884317766 5.69509713017407 0.00597557137436755 0.0301374574746581 0.077825782393344
118 8.08660563436224 49.0751993248359 69.3359424822572 0.159546849504033 1.92231663838004 20.5805566039323 5.69635386838499 0.00597822881309518 0.0310073358603832 0.0789020335131055
119 8.09088238026063 49.1332774180198 69.4499647391927 0.159670218564359 1.98992441965298 20.698047689944 5.69725383499422 0.00598223519377095 0.0318735486545981 0.0799709321525117
