#time mL_Fe mL_w mL_m mL_h
164 1.10228575754441e-05 0.000198762693817099 0.000186880040606749 0.00320463898062483
165 1.10527797889512e-05 0.000201075301114146 0.000187157479420644 0.00320173904929809
166 1.10843547830034e-05 0.00020337923667082 0.000187430250752116 0.00319885122104971
167 1.1117565198822e-05 0.000205674574367447 0.000187698440399292 0.00319597534982835
168 1.11523940228264e-05 0.000207961386683444 0.000187962132254334 0.00319311129261787
169 1.11888245397431e-05 0.000210239744887004 0.000188221408288769 0.00319025890930873
170 1.12268402417801e-05 0.000212509719537485 0.000188476348376626 0.00318741806245245
171 1.12664248012878e-05 0.000214771380992377 0.000188727030095406 0.00318458861694327
172 1.13075622798869e-05 0.000217024797362792 0.000188973529842655 0.00318177044083609
173 1.13502370949096e-05 0.000219270035375234 0.000189215922451855 0.00317896340483413
174 1.13944334500253e-05 0.000221507163847271 0.000189454279486685 0.00317616738100498
175 1.14401362312689e-05 0.000223736247648424 0.000189688672387029 0.00317338224495637
176 1.14873303844181e-05 0.000225957351873075 0.000189919170393578 0.00317060787423589
177 1.15360011371799e-05 0.000228170540577753 0.000190145841241703 0.0031678441486988
178 1.15861339788684e-05 0.00023037587660164 0.000190368751321107 0.00316509095057141
179 1.16377144703267e-05 0.000232573422875184 0.000190587965043872 0.00316234816392226
180 1.16907286226535e-05 0.000234763240113135 0.000190803546094048 0.0031596156753918
181 1.17451625022232e-05 0.000236945389066623 0.000191015556309992 0.00315689337341042
182 1.18010024013463e-05 0.000239119929590843 0.000191224056212465 0.00315418114844437
183 1.18582347570566e-05 0.000241286921219286 0.000191429104744193 0.00315147889274303
184 1.19168461610545e-05 0.000243446423098189 0.000191630759345931 0.00314878650031891
185 1.19768235408057e-05 0.00024559849255191 0.000191829076776301 0.00314610386743491
186 1.20381540048996e-05 0.000247743186182909 0.000192024112564382 0.00314343089216928
187 1.21008247643289e-05 0.000249880560451863 0.000192215920732726 0.00314076747417003
188 1.21648232914558e-05 0.00025201067062957 0.000192404554401956 0.00313811351496692
189 1.22301372575991e-05 0.000254133571154061 0.00019259006563922 0.00313546891782064
190 1.22967546040223e-05 0.000256249315083207 0.000192772505798174 0.00313283358787794
191 1.23646632422373e-05 0.000258357956232347 0.000192951924377292 0.00313020743140556
192 1.24338512535982e-05 0.000260459547768076 0.000193128369824754 0.00312759035623497
193 1.25043070646347e-05 0.000262554140915553 0.000193301890293789 0.0031249822721669
194 1.25760191022428e-05 0.000264641787362772 0.000193472532341388 0.0031223830901386
195 1.26489759388902e-05 0.00026672253837489 0.000193640341442952 0.00311979272246804
196 1.27231664238505e-05 0.000268796443647983 0.000193805362676055 0.00311721108323281
197 1.27985795597654e-05 0.00027086355225318 0.000193967640219557 0.00311463808791554
198 1.28752043752357e-05 0.000272923913536482 0.000194127216872339 0.00311207365308394
199 1.29530301333392e-05 0.000274977575706794 0.000194284134876175 0.00310951769681052
200 1.30320462172703e-05 0.000277024586571283 0.000194438435530074 0.00310697013841788
201 1.31122421500857e-05 0.000279064993214292 0.000194590159407376 0.00310443089858272
202 1.31936075914273e-05 0.000281098842436108 0.000194739346111446 0.00310189989910563
203 1.32761323964907e-05 0.000283126179852926 0.000194886034839421 0.00309937706324381
204 1.33598066223437e-05 0.000285147050257048 0.000195030264182968 0.00309686231550788
205 1.3444620200333e-05 0.000287161499543831 0.000195172071053957 0.00309435558110014
206 1.35305634166275e-05 0.000289169571661872 0.00019531149245639 0.00309185678678383
207 1.36176264553664e-05 0.000291171311522599 0.000195448563834332 0.00308936586001185
208 1.37057998365486e-05 0.000293166762030414 0.000195583320817518 0.00308688272979533
209 1.379507415995e-05 0.000295155965971112 0.000195715798138023 0.00308440732609184
210 1.3885440068944e-05 0.000297138966150893 0.000195846029571917 0.00308193957976299
211 1.39768884502505e-05 0.000299115803996859 0.000195974048782872 0.0030794794229714
212 1.40694102276797e-05 0.000301086521036731 0.000196099888468592 0.00307702678871416
213 1.4162996355507e-05 0.000303051158924765 0.000196223580362285 0.00307458161080205
214 1.42576379703012e-05 0.000305009758344533 0.000196345155903548 0.0030721438241677
215 1.43533264091707e-05 0.00030696235885099 0.000196464646354705 0.00306971336489476
216 1.44500530438631e-05 0.000308909000136609 0.000196582082057458 0.0030672901698169
217 1.45478092702153e-05 0.000310849721933467 0.000196697492514853 0.00306487417655701
218 1.46465867415807e-05 0.000312784562560243 0.000196810907271224 0.00306246532389785
219 1.47463770462194e-05 0.000314713561073435 0.00019692235463996 0.00306006355116876
220 1.48471720075215e-05 0.000316636755168888 0.000197031862983756 0.00305766879882405
221 1.49489635176758e-05 0.000318554182272283 0.000197139460076643 0.00305528100812891
222 1.50517436852698e-05 0.000320465878571104 0.000197245173703497 0.00305290012140402
223 1.51555045277675e-05 0.000322371881201371 0.000197349030341851 0.00305052608139868
224 1.52602382340746e-05 0.000324272226432221 0.000197451056279737 0.00304815883177653
225 1.5365936972661e-05 0.000326166950918057 0.00019755127686923 0.00304579831677056
226 1.54725931209959e-05 0.000328056090119966 0.000197649717505891 0.00304344448159618
227 1.55801990791955e-05 0.000329939679443742 0.000197746402953279 0.00304109727215167
228 1.56887473805737e-05 0.000331817753709615 0.000197841357668015 0.00303875663511321
229 1.57982306315309e-05 0.000333690347365088 0.000197934605693385 0.00303642251789433
230 1.59086414873144e-05 0.00033555749490127 0.000198026170398663 0.00303409486848756
231 1.60199727641304e-05 0.000337419229829169 0.000198116075140924 0.00303177363575714
232 1.61322173781162e-05 0.000339275585270421 0.000198204342900866 0.00302945876924659
233 1.62453683401218e-05 0.000341126593629588 0.000198290996520892 0.00302715021930396
234 1.63594186100531e-05 0.000342972288253719 0.000198376057638423 0.00302484793654936
235 1.64743611963741e-05 0.000344812701674409 0.000198459547875611 0.00302255187245551
236 1.65901892248892e-05 0.000346647866261758 0.000198541488342884 0.00302026197903624
237 1.67068959891384e-05 0.000348477813631255 0.000198621900050778 0.00301797820900757
238 1.68244748558237e-05 0.000350302575023967 0.000198700803698847 0.00301570051571875
239 1.69429191249468e-05 0.000352122182411991 0.000198778218976573 0.00301342885284691
240 1.70622224287403e-05 0.000353936665545808 0.000198854166457735 0.00301116317514834
241 1.71823782500865e-05 0.000355746055435545 0.000198928665390628 0.00300890343756426
242 1.73033801848347e-05 0.000357550382516572 0.000199001734873186 0.00300664959566866
243 1.74252219716674e-05 0.000359349676364589 0.000199073394050885 0.00300440160573754
244 1.75478973709416e-05 0.000361143966568656 0.00019914366156541 0.00300215942452225
245 1.76714001480193e-05 0.000362933282830566 0.000199212555499431 0.00299992300922004
246 1.77957243110595e-05 0.000364717653421313 0.000199280094370804 0.00299769231782092
247 1.79208638448027e-05 0.000366497106840617 0.000199346296085839 0.00299546730872687
248 1.80468127636607e-05 0.000368271671698742 0.000199411178005323 0.00299324794073896
249 1.81735650402487e-05 0.000370041376965051 0.000199474756806977 0.0029910341730256
250 1.83011148950393e-05 0.000371806250014243 0.000199537049756569 0.00298882596556471
251 1.8429456554213e-05 0.000373566318404404 0.000199598073555884 0.00298662327870568
252 1.85585842484275e-05 0.000375321609679184 0.000199657844491148 0.0029844260732375
253 1.86884921830763e-05 0.000377072152001148 0.000199716377997095 0.00298223431017835
254 1.88191747617216e-05 0.000378817971955767 0.000199773690143529 0.00298004795135874
255 1.89506264537123e-05 0.000380559096110724 0.000199829796579335 0.00297786695897041
256 1.90828417050784e-05 0.000382295551133919 0.000199884712494823 0.00297569129560145
257 1.9215815098053e-05 0.000384027362973073 0.000199938453148302 0.00297352092437523
258 1.93495412295722e-05 0.000385754557646424 0.000199991033355772 0.00297135580877336
259 1.94840147407183e-05 0.000387477160951851 0.000200042467694687 0.00296919591270598
260 1.96192304355993e-05 0.000389195197581278 0.00020009277110146 0.00296704120070791
261 1.97551830261896e-05 0.000390908693246541 0.000200141957443784 0.00296489163741786
262 1.98918673947196e-05 0.000392617672475172 0.000200190041015672 0.00296274718810624
263 2.00292783456015e-05 0.000394322160514546 0.000200237035265097 0.00296060781823
264 2.01674108406464e-05 0.000396022181577289 0.000200282953976657 0.00295847349382276
265 2.03062598135986e-05 0.000397717760236889 0.000200327810338814 0.00295634418117397
266 2.04458203154392e-05 0.000399408920465349 0.000200371617588736 0.00295421984702353
267 2.05860874537939e-05 0.000401095685767987 0.000200414388949343 0.00295210045856373
268 2.07270562793082e-05 0.000402778080362495 0.000200456136813785 0.00294998598313508
269 2.08687219343637e-05 0.000404456127887049 0.00020049687363776 0.00294787638852628
270 2.10110796873197e-05 0.000406129851145467 0.000200536612118746 0.00294577164302302
271 2.11541246571037e-05 0.000407799274251508 0.000200575363736055 0.00294367171492913
272 2.12978522565186e-05 0.000409464419183774 0.000200613141111664 0.002941576573319
273 2.14422578371426e-05 0.000411125308509636 0.000200649956153552 0.00293948618743891
274 2.15873368564138e-05 0.00041278196406098 0.000200685820969826 0.00293740052699413
275 2.17330847676141e-05 0.000414434409034321 0.000200720746328164 0.00293531956156603
276 2.1879496943648e-05 0.000416082665371724 0.000200754743730827 0.00293324326148507
277 2.20265689211208e-05 0.00041772675461856 0.000200787824592538 0.00293117159737909
278 2.21742963950906e-05 0.000419366698471402 0.000200819999830689 0.00292910453999588
279 2.23226748397279e-05 0.000421002518445652 0.000200851280372207 0.00292704206059048
280 2.24716999333679e-05 0.000422634236324773 0.000200881676525365 0.00292498413046819
281 2.26213672496068e-05 0.000424261873368088 0.000200911198815581 0.00292293072144189
282 2.27716725510415e-05 0.000425885450145307 0.000200939857913376 0.00292088180567054
283 2.29226116686192e-05 0.000427504987720086 0.000200967663795416 0.00291883735538424
284 2.3074180375898e-05 0.000429120506120451 0.000200994627037871 0.00291679734342589
285 2.32263746391982e-05 0.000430732025598435 0.000201020757654952 0.00291476174269521
286 2.33791902182094e-05 0.000432339566527883 0.00020104606545836 0.00291273052646148
287 2.35326230571468e-05 0.000433943148807109 0.000201070560263527 0.00291070366825478
288 2.36866691914912e-05 0.000435542792617844 0.000201094251356464 0.00290868114170743
289 2.3841324441108e-05 0.000437138518238363 0.000201117147856817 0.00290666292082488
290 2.39965849094391e-05 0.000438730345431521 0.000201139258860416 0.00290464897980454
291 2.41524466420194e-05 0.000440318292936661 0.000201160594087353 0.0029026392934183
292 2.43089057323227e-05 0.000441902379915284 0.000201181162656651 0.00290063383652217
293 2.44659582873609e-05 0.000443482625797286 0.000201200973241384 0.00289863258411588
294 2.46236006043093e-05 0.000445059049397514 0.00020122003464899 0.00289663551147181
295 2.47818288181622e-05 0.000446631669250307 0.000201238355807931 0.00289464259428074
296 2.49406390482757e-05 0.000448200504885718 0.000201255944639893 0.0028926538081908
297 2.51000276452357e-05 0.000449765574171064 0.000201272810026574 0.00289066912937421
298 2.52599909782059e-05 0.000451326895706945 0.000201288960034055 0.0028886885340055
299 2.54205252325643e-05 0.000452884488102064 0.000201304402647587 0.00288671199859659
300 2.55816268795127e-05 0.000454438368437252 0.000201319146674283 0.00288473950009849
301 2.5743292208081e-05 0.000455988555452889 0.000201333199507731 0.00288277101534066
302 2.59055176438258e-05 0.000457535067115739 0.000201346568873557 0.00288080652147364
303 2.60682996900688e-05 0.000459077920736097 0.000201359262775225 0.00287884599597893
304 2.62316348141656e-05 0.000460617133855564 0.000201371288857021 0.00287688941650396
305 2.63955195474362e-05 0.000462152723815591 0.00020138265469165 0.00287493676090118
306 2.65599503869529e-05 0.000463684708286043 0.000201393367418319 0.00287298800715553
307 2.67249239204028e-05 0.00046521310427204 0.00020140343446565 0.00287104313356174
308 2.68904368161629e-05 0.000466737928118401 0.000201412863557598 0.00286910211872744
309 2.70564856972115e-05 0.000468259196782891 0.000201421661769656 0.00286716494131488
310 2.72230672033251e-05 0.000469776927069411 0.000201429836109192 0.00286523158020373
311 2.73901780296858e-05 0.000471291135631541 0.000201437393492456 0.00286330201445578
312 2.75578148494023e-05 0.000472801839227159 0.000201444340587947 0.00286137622330479
313 2.77259744637353e-05 0.000474309053787452 0.000201450684480014 0.00285945418628983
314 2.78946536259332e-05 0.000475812795621806 0.000201456431803667 0.00285753588306313
315 2.80638491919477e-05 0.000477313080184904 0.000201461589653777 0.00285562129360425
316 2.82335579034807e-05 0.000478809924252634 0.000201466163954988 0.0028537103977984
317 2.84037766631839e-05 0.000480303343273285 0.000201470161445753 0.00285180317593421
318 2.85745023229271e-05 0.00048179335309104 0.000201473588410059 0.00284989960840307
319 2.87457317397147e-05 0.000483279969625219 0.000201476450905453 0.00284799967573982
320 2.89174618545903e-05 0.000484763208244638 0.000201478755227073 0.00284610335872513
321 2.90896896132103e-05 0.000486243084302465 0.000201480507522375 0.00284421063830326
322 2.92624120485376e-05 0.000487719612659479 0.000201481714131651 0.00284232149564136
323 2.94356260993981e-05 0.000489192808851228 0.00020148238074619 0.0028404359119627
324 2.96093287953313e-05 0.000490662687928364 0.000201482513246681 0.00283855386870379
325 2.97835171929499e-05 0.00049212926472151 0.000201482117527438 0.00283667534749286
326 2.99581883647064e-05 0.000493592553943849 0.000201481199421068 0.00283480033012987
327 3.01333394222e-05 0.000495052570262345 0.00020147976462703 0.0028329287985479
328 3.03089674431378e-05 0.000496509328527366 0.000201477818569572 0.00283106073480941
329 3.04850695402278e-05 0.000497962843427979 0.000201475366640936 0.00282919612113916
330 3.06616428880916e-05 0.000499413129328312 0.000201472414321618 0.00282733493994325
331 3.08386846698719e-05 0.000500860200406951 0.000201468967100626 0.00282547717381295
332 3.10161920926988e-05 0.000502304070861453 0.00020146503029775 0.00282362280545923
333 3.1194162437387e-05 0.00050374475432353 0.000201460609519538 0.00282177181781991
334 3.13725928463241e-05 0.000505182265684838 0.00020145570927706 0.00281992419376381
335 3.15514806730561e-05 0.000506616618125745 0.000201450335239118 0.00281807991656194
336 3.17308232011231e-05 0.00050804782544256 0.000201444492473813 0.00281623896952234
337 3.19106177295441e-05 0.000509475901498275 0.000201438185852863 0.00281440133606
338 3.20908616128693e-05 0.000510900859702805 0.00020143142046258 0.002812566999792
339 3.22715521839129e-05 0.000512322713673711 0.000201424201101907 0.00281073594443304
340 3.2452686873701e-05 0.000513741476317212 0.000201416532977126 0.00280890815392655
341 3.26342630137298e-05 0.000515157161418629 0.000201408420496367 0.002807083612207
342 3.28162779647e-05 0.00051656978278945 0.000201399867903462 0.00280526230330799
343 3.29987292144407e-05 0.000517979353084146 0.000201390880212119 0.00280344421157073
344 3.31816142255509e-05 0.000519385885122802 0.00020138146219294 0.00280162932143996
345 3.33649304739072e-05 0.000520789391728901 0.000201371618485869 0.00279981761747285
346 3.3548675412342e-05 0.000522189886128125 0.000201361353288271 0.00279800908427037
347 3.373284658937e-05 0.000523587380784669 0.00020135067126287 0.00279620370666157
348 3.39174415030194e-05 0.000524981888647981 0.000201339576579636 0.00279440146951814
349 3.41024577511128e-05 0.000526373421881936 0.000201328073895232 0.00279260235793865
350 3.42878928626493e-05 0.000527761993205757 0.000201316167328041 0.00279080635705976
351 3.44737443958084e-05 0.000529147615323133 0.000201303860878898 0.00278901345211527
352 3.46600099841797e-05 0.00053053030021415 0.000201291159004921 0.0027872236285633
353 3.48466872822702e-05 0.000531910059854814 0.000201278066043982 0.00278543687195998
354 3.50337738872066e-05 0.000533286906756894 0.000201264585807274 0.00278365316789291
355 3.52212674094514e-05 0.000534660853324457 0.000201250722082706 0.00278187250207442
356 3.54091655464783e-05 0.000536031911370745 0.000201236479000488 0.00278009486039491
357 3.55974660125694e-05 0.000537400092513066 0.000201221860743283 0.00277832022888426
358 3.5786166479944e-05 0.000538765408913688 0.000201206870951495 0.00277654859358781
359 3.59752646523937e-05 0.000540127872453724 0.000201191513383821 0.00277477994069586
360 3.61647583130632e-05 0.00054148749443459 0.000201175792143041 0.00277301425657355
361 3.63546452001802e-05 0.000542844286549966 0.000201159710925073 0.00277125152763518
362 3.65449230653093e-05 0.000544198260517221 0.000201143273297674 0.00276949174038226
363 3.67355897238584e-05 0.000545549427533105 0.000201126483136852 0.00276773488148471
364 3.6926642952598e-05 0.000546897799085029 0.000201109343997534 0.00276598093767685
365 3.71180806174576e-05 0.000548243386184537 0.000201091859689475 0.00276422989583073
366 3.73099005203673e-05 0.000549586200275484 0.000201074033597502 0.00276248174286907
367 3.75021005204476e-05 0.000550926252464396 0.000201055869266035 0.00276073646584262
368 3.76946784525825e-05 0.000552263554150195 0.000201037369909911 0.00275899405185277
369 3.7887632205191e-05 0.00055359811612071 0.000201018539146657 0.00275725448818694
370 3.80809597464388e-05 0.000554929948670789 0.000200999380877021 0.00275551776227338
371 3.82746589713386e-05 0.000556259062781651 0.000200979898364717 0.00275378386154116
372 3.84687277754571e-05 0.000557585469610803 0.000200960094630157 0.00275205277347439
373 3.8663164038022e-05 0.000558909180411873 0.000200939972533733 0.00275032448563922
374 3.88579657721092e-05 0.00056023020523231 0.000200919535810123 0.00274859898584647
375 3.90531309677892e-05 0.000561548554390468 0.000200898787886986 0.00274687626195638
376 3.92486575949452e-05 0.00056286423852792 0.000200877731837474 0.0027451563018656
377 3.94445436161131e-05 0.000564177268490057 0.00020085637047681 0.00274343909352162
378 3.96407870495211e-05 0.000565487654567864 0.000200834706984538 0.00274172462503154
379 3.98373859162658e-05 0.000566795407031462 0.000200812744474052 0.00274001288458997
380 4.00343382133529e-05 0.000568100536528223 0.000200790485661811 0.00273830386041736
381 4.02316419995993e-05 0.000569403053152643 0.000200767933626745 0.00273659754088524
382 4.04292953479635e-05 0.000570702966897327 0.000200745091447477 0.00273489391445846
383 4.06272963018876e-05 0.000572000288160856 0.00020072196178569 0.00273319296962424
384 4.08256429750214e-05 0.0005732950266351 0.000200698547799304 0.00273149469504145
385 4.10243334752642e-05 0.000574587192241713 0.000200674852369193 0.00272979907940842
386 4.1223365885223e-05 0.000575876795096629 0.000200650878145235 0.00272810611148272
387 4.14227383530435e-05 0.000577163844955578 0.000200626627973277 0.00272641578012577
388 4.16224490650526e-05 0.000578448351028438 0.000200602105080844 0.00272472807435618
389 4.18224961134931e-05 0.000579730323695439 0.000200577311648492 0.00272304298310956
390 4.20228777282161e-05 0.000581009771922258 0.000200552250941632 0.00272136049557447
391 4.2223592062602e-05 0.000582286705487329 0.000200526925484152 0.00271968060091272
392 4.24246373144153e-05 0.000583561133993231 0.00020050133785167 0.00271800328836455
393 4.26260116648165e-05 0.000584833066956977 0.000200475490636632 0.00271632854727167
394 4.28277133402926e-05 0.000586102513718025 0.000200449386485762 0.00271465636705212
395 4.30297405706867e-05 0.000587369483555697 0.000200423028026744 0.00271298673720568
396 4.3232091552806e-05 0.000588633986185823 0.000200396417450798 0.0027113196472458
397 4.34347645455688e-05 0.000589896030678747 0.00020036955741301 0.0027096550868346
398 4.36377578392876e-05 0.000591155625911798 0.000200342450650039 0.0027079930457194
399 4.38410696984459e-05 0.000592412781231473 0.000200315099428186 0.00270633351364968
400 4.40446983945455e-05 0.000593667505647374 0.000200287506244369 0.00270467648050071
401 4.42486422209376e-05 0.00059491980818235 0.000200259673500908 0.00270302193619966
402 4.44528995134661e-05 0.00059616969761415 0.000200231603723483 0.0027013698707577
403 4.46574685873391e-05 0.000597417182805051 0.000200203299311455 0.00269972027425226
404 4.48623477866196e-05 0.000598662272610788 0.000200174762583806 0.00269807313680994
405 4.50675354235229e-05 0.000599904975993157 0.000200145995723384 0.00269642844862586
406 4.52730298412417e-05 0.000601145301634505 0.000200117001079592 0.00269478619998906
407 4.54788293770252e-05 0.00060238325858135 0.000200087780613662 0.00269314638119399
408 4.5684932466406e-05 0.000603618854909419 0.000200058337030092 0.0026915089827045
409 4.58913374536771e-05 0.000604852099462283 0.000200028672343891 0.00268987399497484
410 4.60980427223015e-05 0.000606083000853512 0.000199998788688206 0.00268824140853668
411 4.63050466402052e-05 0.000607311567882847 0.000199968687978343 0.00268661121396236
412 4.65123477231061e-05 0.000608537808004579 0.000199938373181656 0.00268498340201977
413 4.67199442995571e-05 0.00060976173048807 0.000199907845695144 0.00268335796335186
414 4.69278347833165e-05 0.000610983343955284 0.000199877107382204 0.0026817348887167
415 4.71360176418623e-05 0.000612202656441721 0.000199846160542077 0.00268011416899644
416 4.73444913335302e-05 0.000613419676058436 0.000199815007354174 0.0026784957951263
417 4.75532543518804e-05 0.000614634410700113 0.000199783650111186 0.00267687975811439
418 4.77623051514873e-05 0.000615846868698364 0.000199752090679077 0.00267526604898048
419 4.79716422144173e-05 0.000617057058143355 0.000199720331067536 0.00267365465882467
420 4.81812640101484e-05 0.000618264987359137 0.000199688373025856 0.00267204557877449
421 4.83911690487307e-05 0.000619470664288023 0.000199656218566928 0.00267043880005103
422 4.86013558364252e-05 0.000620674096889443 0.000199623869636149 0.0026688343139316
423 4.88118229284028e-05 0.000621875292737391 0.000199591328440851 0.00266723211178096
424 4.90225687920581e-05 0.000623074260248038 0.000199558596427779 0.00266563218494024
425 4.92335919691032e-05 0.000624271007258746 0.000199525675465831 0.00266403452485088
426 4.94448910425323e-05 0.000625465541257674 0.000199492567660565 0.00266243912303852
427 4.96564645662867e-05 0.000626657869918198 0.000199459274916948 0.00266084597107204
428 4.98683111029657e-05 0.000627848000893212 0.000199425799100111 0.00265925506057189
429 5.00804291917432e-05 0.000629035942276769 0.000199392141634324 0.00265766638315786
430 5.0292817437467e-05 0.000630221701479908 0.000199358304473222 0.00265607993056721
431 5.05054744289658e-05 0.000631405286129826 0.00019932428933219 0.0026544956945664
432 5.07183987430311e-05 0.000632586703825412 0.000199290097912208 0.00265291366698544
433 5.09315890300363e-05 0.000633765961713966 0.000199255732225397 0.00265133383972913
434 5.11450439027872e-05 0.000634943067329631 0.000199221193905046 0.00264975620471798
435 5.13587620030118e-05 0.000636118027839242 0.0001991864848537 0.00264818075396079
436 5.1572741908036e-05 0.00063729085117079 0.000199151606268964 0.00264660747944184
437 5.17869822985486e-05 0.000638461544302678 0.000199116560102246 0.00264503637327309
438 5.20014817940925e-05 0.000639630114748919 0.000199081347807089 0.00264346742757376
439 5.22162391036324e-05 0.000640796569412673 0.000199045971287799 0.00264190063454772
440 5.24312528939369e-05 0.000641960915270753 0.000199010432366894 0.00264033598646197
441 5.26465218386562e-05 0.000643123159546626 0.000198974732584574 0.00263877347559159
442 5.28620446265132e-05 0.000644283309474315 0.000198938873412883 0.00263721309424892
443 5.30778199315588e-05 0.000645441372315764 0.000198902856263973 0.00263565483479817
444 5.32938463993464e-05 0.00064659735548894 0.000198866682381821 0.00263409868964493
445 5.35101227536435e-05 0.000647751265884297 0.000198830353397167 0.00263254465126906
446 5.37266477231341e-05 0.00064890311026031 0.00019879387101599 0.00263099271221223
447 5.3943420013636e-05 0.00065005289575514 0.000198757236561971 0.00262944286502235
448 5.41604383203074e-05 0.000651200629503405 0.000198720451327112 0.00262789510229928
