#time a1 a2 a3 b1 b2 b3 mt1 fr1 fr2 fr3
101 0 0 0 0 0 0 0 0 0 0
102 7.14681448934905 42.2781170622903 55.7897411384241 0.155510029986103 0.745457441917038 18.0864491752222 5.47332429924303 0.00596419910278623 0.0160009543419081 0.0601149708580533
103 7.14671310852101 42.3091115347786 55.8415724378224 0.154964751931805 0.827925669574997 18.2099981753771 5.47318652904339 0.00594332791032048 0.0170823456216253 0.0614236844196829
104 7.33322910379002 43.5914211721891 58.3204932588051 0.154679125273473 0.912520500003747 18.4267227235221 5.52234103767582 0.00590210822545911 0.0181081535427491 0.0626763633696081
105 7.49224944120536 44.6903095864895 60.4775851854291 0.15394375296397 0.994794628723776 18.626537094701 5.56237355310776 0.00584964420701639 0.0190920801026839 0.0638863114412344
106 7.61288477509181 45.5320590579794 62.1492962527837 0.152942954701458 1.07474002922753 18.8057862889767 5.5918814908901 0.00579390162470306 0.0200476933114132 0.0650663533078719
107 7.70450363342298 46.1791551469207 63.445135834011 0.151828332274316 1.15277860364648 18.9697456707906 5.61381053063058 0.00573870556852385 0.020983315146871 0.0662242013918335
108 7.77518165723112 46.6856235300793 64.4652433398632 0.150676341952743 1.22927582726115 19.1225116412152 5.63041939317368 0.00568547095323912 0.0219038762301277 0.067364317686546
109 7.83034508837066 47.0878024774713 65.2784078428541 0.149522501375869 1.30450653523451 19.266731090019 5.64318172309006 0.00563457951572754 0.0228124810445631 0.0684894606442188
110 7.87366607921133 47.4102981128799 65.931907578914 0.148383720405339 1.37867611643351 19.4041461894399 5.6530750250932 0.00558603609899799 0.0237112350035269 0.0696014886347228
111 7.90774030204566 47.6705111067096 66.4596039768224 0.14726864966871 1.45194087493548 19.5359611826841 5.66077992565867 0.00553973136219887 0.024601657630245 0.0707017506632801
112 7.93451075967917 47.8814732146769 66.8871649935118 0.146182103282716 1.52442279701073 19.6630574367145 5.66678734559203 0.00549553278215376 0.0254848891062089 0.0717912752090303
113 7.95546782292536 48.0531852940879 67.2344927707763 0.145126957204259 1.59621860894115 19.7861020831548 5.67146391780671 0.00545331621067435 0.0263618089395211 0.0728708750057345
114 7.97177767910042 48.1934770823775 67.5173057674048 0.144104709349761 1.66740603373564 19.9056108678941 5.67508754396416 0.00541296290353233 0.0272330993417735 0.0739411983972953
115 7.98436922439462 48.30858894524 67.748224968441 0.143116164994617 1.73804903716821 20.0220019012795 5.67787767799306 0.00537436619673082 0.0280992967766807 0.0750027734637478
116 7.99398517988404 48.4035136574712 67.9374089422878 0.142161686234264 1.8081999079195 20.1356104714137 5.68000544368865 0.00533743386080732 0.0289608282877428 0.0760560390384889
117 8.00121447746912 48.4822125676086 68.0929554140005 0.141241351618842 1.8779016128006 20.2467078060968 5.68160503188302 0.00530208665816867 0.029818037264137 0.077101365589317
118 8.00652856770065 48.5478589045012 68.2213763479188 0.140355069425804 1.94718977746253 20.3555169827351 5.68278258491251 0.00526825660612573 0.0306712021101486 0.0781390702263274
119 8.01030757178772 48.6030130255046 68.3279429937651 0.13950264592732 2.01609415768005 20.4622240105643 5.68362292137729 0.00523588533136454 0.0315205501543386 0.07916942783262
120 8.01286562166256 48.6497926599618 68.4170276873471 0.138683851029991 2.08463998399075 20.5669887003383 5.68419555831762 0.00520492277816575 0.0323662676203994 0.0801926791225041
121 8.01444561630624 48.6898363636903 68.4920197801478 0.137898369718217 2.15284805386141 20.6699411745772 5.68455423330393 0.00517532547083166 0.0332085091302272 0.0812090379285381
122 8.01524628613334 48.7244859485888 68.5556999560991 0.137145870380076 2.22073608698842 20.7711936295295 5.68474246246509 0.00514705548572436 0.0340474038733091 0.0822186961106506
123 8.01542445805208 48.7548011684373 68.6102674848672 0.136425990193067 2.28831899796693 20.8708406572937 5.68479458360383 0.00512007935757874 0.034883061029776 0.0832218277322359
124 8.01511229359275 48.7816761038358 68.657580415526 0.135738377426469 2.35560979629877 20.9689668403643 5.68473957209916 0.00509436745488101 0.0357155731806438 0.0842185918350847
125 8.01441251469639 48.8058063449532 68.6990858402283 0.135082659290663 2.4226194721984 21.0656439731429 5.68459976727197 0.00506989317494766 0.036545019921523 0.0852091351799424
126 8.01340830501645 48.8277558352482 68.735958182069 0.1344584614291 2.48935755597961 21.1609353283761 5.68439331827582 0.00504663241230796 0.0373714703346288 0.0861935941883141
127 8.01216481695356 48.8479668159464 68.7691193177419 0.133865401830791 2.55583225917363 21.2548960151245 5.68413430713138 0.00502456306940091 0.0381949851743489 0.08717209662387
128 8.010735074281 48.8667997146558 68.7993212956491 0.133303101608648 2.62205082691311 21.3475755436259 5.68383429439403 0.00500366471989033 0.039015618374683 0.0881447627998272
129 8.00916733647561 48.8845831042171 68.8272501983629 0.132771204904893 2.68801995812475 21.4390212754514 5.68350370937168 0.00498391847483171 0.0398334177854263 0.0891117062900417
130 8.00749648688139 48.9015549512845 68.8534035711974 0.132269343725283 2.7537453750943 21.5292740432021 5.68315004276055 0.00496530660212025 0.0406484266527745 0.0900730350176372
131 8.00574417367111 48.917863368305 68.8780918581049 0.131797129535933 2.81923186872641 21.6183679285348 5.68277798657153 0.00494781215493423 0.0414606850296713 0.0910288522550875
132 8.00393652818347 48.9336872736286 68.9016897526967 0.131354210207756 2.88448432233641 21.7063389386114 5.68239340416542 0.00493141909892381 0.0422702295101559 0.0919792566602111
133 8.00209302198976 48.9491604059879 68.9244778465159 0.130940232351042 2.9495070715797 21.7932195071227 5.68200025518491 0.004916112137208 0.0430770939687776 0.0929243428566571
