#time a1 a2 a3 b1 b2 b3 mt1 fr1 fr2 fr3
6100 29.1958946296952 383.491414980269 210.248679513467 73.5609517183414 1110.37455331269 655.793122671797 19.2499096023749 0.486285374487684 0.941786353686875 0.950749005126381
6200 29.4094805286064 399.685215630963 219.618264711286 75.0152304452477 1151.93510105644 685.073615894455 19.2515839787254 0.492254013717168 0.945323977405177 0.953913634922048
6300 29.6257991185167 417.016932063152 229.686474745359 76.4801608618783 1195.64869904542 716.516649171541 19.2532953054461 0.498171613737485 0.948729462590437 0.956952739297788
6400 29.8447280193223 435.604679471476 240.529272095029 77.9559132187589 1241.69844136182 750.361152663311 19.2550041590116 0.504039179081432 0.952005785397663 0.95986919349051
6500 30.0663023398363 455.585574839381 252.23579566634 79.4427716022574 1290.2916007689 786.882200099183 19.2567082617255 0.50985768534444 0.955155794160783 0.96266574346896
6600 30.2906467284533 477.118291060678 264.91015468227 80.9410549360081 1341.66198827501 826.398121747999 19.258412595316 0.51562808476919 0.958182207797935 0.965345015610807
6700 30.5180019114689 500.38752550666 278.674785898102 82.4511285829035 1396.07444383671 869.279939676411 19.2601410009268 0.521351310951479 0.961087616474681 0.967909522588379
6800 30.7480457905898 525.599201490135 293.665554394644 83.9731829165434 1453.82663367782 915.95752298514 19.2618431913725 0.52702827221907 0.963874498201826 0.970361660546263
6900 30.981029449372 553.00227048018 310.049828216284 85.5076003158307 1515.26147382228 966.938183917198 19.2635415659715 0.532659858033194 0.96654521419358 0.972703718655717
7000 31.216945899682 582.884619120633 328.022030314731 87.0546880225366 1580.77062448044 1022.82021302477 19.26522687824 0.538246939235558 0.969102014392259 0.974937880231972
7100 31.455911702777 615.588153896554 347.815650685841 88.6148036695543 1650.80632442435 1084.31689800593 19.2669036429584 0.543790372529962 0.971547035896588 0.977066227754405
7200 31.6980515685496 651.519500715996 369.711190564434 90.1882453401407 1725.89178094466 1152.28272757899 19.2685623514692 0.549291008276882 0.973882311679897 0.979090746550327
7300 31.9437103339862 691.169632825932 394.051817965404 91.7756188908014 1806.64330059283 1227.75496640943 19.2702617131524 0.554749670278213 0.976109757944919 0.981013316374766
7400 32.1926949091576 735.120792677446 421.247395430765 93.3771381623733 1893.77686995764 1311.99314740004 19.271955107967 0.56016718039129 0.9782311887843 0.982835722570805
7500 32.4451164195987 784.088644050152 451.809166155819 94.9932063200811 1988.14446589947 1406.55027396415 19.2736447621495 0.565544350579744 0.980248314221387 0.984559652033369
7600 32.7009464511717 838.950522386125 486.372055647314 96.6241918142407 2090.76256910637 1513.35908672973 19.2753165840851 0.570881987314623 0.982162736405508 0.986186694487305
7700 32.9601755383526 900.798084982573 525.738045677938 98.2704828121858 2202.85697806427 1634.85254635686 19.2769585756718 0.576180890469365 0.983975951748153 0.987718340001356
7800 33.2234505431598 971.021816437923 570.948761792872 99.9327210773452 2325.92578703377 1774.14497381034 19.2786327975777 0.581441865037578 0.985689337401938 0.989155981783766
7900 33.4903069419237 1051.3656561972 623.330408900257 101.611170470848 2461.80494034081 1935.26298826589 19.2802736565542 0.586665717922336 0.987304155272211 0.99050090816802
8000 33.7611567062 1144.11378897696 684.659879542742 103.306429674586 2612.79414885944 2123.51933707265 19.281915753958 0.591853262749308 0.988821544063693 0.991754300147504
8100 34.035997641669 1252.26254745602 757.321178803381 105.018972100018 2781.80160216968 2346.04830383146 19.2835444924066 0.597005325745381 0.990242509481084 0.992917225898195
8200 34.3150611969523 1379.84554418181 844.610519817761 106.749297400144 2972.57235444898 2612.64951601077 19.2851571716144 0.602122759468959 0.991567914495045 0.993990635177007
8300 34.5976693228373 1552.25841678891 902.015401056211 108.503564361253 3218.07143542712 2787.56499393621 19.2865349377683 0.607224293551852 0.99293670127233 0.994557260942857
8400 34.8878407519709 1799.13749584369 902.015401056211 110.287878445534 3548.2788917815 2787.56499393621 19.2881581289628 0.612321060982982 0.994342091740365 0.994557260942857
8500 35.1872307386376 1847.27568664035 902.015401056211 112.195619841877 3610.04929384385 2787.56499393621 19.2878221391015 0.617692911901672 0.994562219435317 0.994557260942857
8600 35.5088554612019 1847.27568664035 902.015401056211 114.142741901866 3610.04929384385 2787.56499393621 19.289619910335 0.623053993664645 0.994562219435317 0.994557260942857
8700 35.8339296137393 1847.27568664035 902.015401056211 116.099768421767 3610.04929384385 2787.56499393621 19.2914265704746 0.628340790257697 0.994562219435317 0.994557260942857
8800 36.1621036815517 1847.27568664035 902.015401056211 118.066800389215 3610.04929384385 2787.56499393621 19.2932012118378 0.633554889945227 0.994562219435317 0.994557260942857
8900 36.4935218598032 1847.27568664035 902.015401056211 120.044127697852 3610.04929384385 2787.56499393621 19.294949888603 0.638697823336442 0.994562219435317 0.994557260942857
9000 36.8286624456858 1847.27568664035 902.015401056211 122.032174733993 3610.04929384385 2787.56499393621 19.2967151579527 0.643771069921683 0.994562219435317 0.994557260942857
9100 37.1671068801054 1847.27568664035 902.015401056211 124.031013097148 3610.04929384385 2787.56499393621 19.2984482406865 0.648776058504045 0.994562219435317 0.994557260942857
9200 37.5091149873313 1847.27568664035 902.015401056211 126.040879981173 3610.04929384385 2787.56499393621 19.300152124856 0.653714176655212 0.994562219435317 0.994557260942857
9300 37.8549322396361 1847.27568664035 902.015401056211 128.062318102589 3610.04929384385 2787.56499393621 19.3018748405346 0.658586751346619 0.994562219435317 0.994557260942857
9400 38.2042383907939 1847.27568664035 902.015401056211 130.095333502494 3610.04929384385 2787.56499393621 19.3035620918611 0.663395073313492 0.994562219435317 0.994557260942857
9500 38.5573661503626 1847.27568664035 902.015401056211 132.140300132512 3610.04929384385 2787.56499393621 19.3052394941426 0.668140389874807 0.994562219435317 0.994557260942857
9600 38.9141817477049 1847.27568664035 902.015401056211 134.197404264092 3610.04929384385 2787.56499393621 19.3068872554429 0.6728239099331 0.994562219435317 0.994557260942857
9700 39.2750484995305 1847.27568664035 902.015401056211 136.267037759954 3610.04929384385 2787.56499393621 19.3085325867632 0.677446802911702 0.994562219435317 0.994557260942857
9800 39.6401699619151 1847.27568664035 902.015401056211 138.349531293679 3610.04929384385 2787.56499393621 19.3101875692386 0.682010203486233 0.994562219435317 0.994557260942857
9900 40.0092611834451 1847.27568664035 902.015401056211 140.445013344025 3610.04929384385 2787.56499393621 19.3118163354691 0.686515210653386 0.994562219435317 0.994557260942857
10000 40.3825726892054 1847.27568664035 902.015401056211 142.553836593532 3610.04929384385 2787.56499393621 19.313435195495 0.690962888174525 0.994562219435317 0.994557260942857
10100 40.7599863864104 1847.27568664035 902.015401056211 144.676201531576 3610.04929384385 2787.56499393621 19.315025978136 0.695354268416057 0.994562219435317 0.994557260942857
10200 41.1417664632632 1847.27568664035 902.015401056211 146.812352836038 3610.04929384385 2787.56499393621 19.3165910423616 0.699690358600511 0.994562219435317 0.994557260942857
10300 41.5278926429751 1847.27568664035 902.015401056211 148.96277720155 3610.04929384385 2787.56499393621 19.3181490700042 0.703972123832815 0.994562219435317 0.994557260942857
10400 41.9183887963366 1847.27568664035 902.015401056211 151.12762136393 3610.04929384385 2787.56499393621 19.3196800558326 0.70820050694623 0.994562219435317 0.994557260942857
10500 42.3136383167132 1847.27568664035 902.015401056211 153.307311077547 3610.04929384385 2787.56499393621 19.321210461038 0.712376423286573 0.994562219435317 0.994557260942857
10600 42.7138968209546 1847.27568664035 902.015401056211 155.502222777498 3610.04929384385 2787.56499393621 19.3227530558055 0.716500763512694 0.994562219435317 0.994557260942857
10700 43.1186424343653 1847.27568664035 902.015401056211 157.712396753908 3610.04929384385 2787.56499393621 19.3242550482487 0.720574391837095 0.994562219435317 0.994557260942857
10800 43.5282870197737 1847.27568664035 902.015401056211 159.938282118744 3610.04929384385 2787.56499393621 19.3257434222063 0.724598147808329 0.994562219435317 0.994557260942857
10900 43.9428691583382 1847.27568664035 902.015401056211 162.180169154049 3610.04929384385 2787.56499393621 19.3272131623766 0.728572847140286 0.994562219435317 0.994557260942857
11000 44.3626813849265 1847.27568664035 902.015401056211 164.43846512039 3610.04929384385 2787.56499393621 19.3286802339394 0.732499284840624 0.994562219435317 0.994557260942857
11100 44.7877262737803 1847.27568664035 902.015401056211 166.713452535726 3610.04929384385 2787.56499393621 19.3301356759164 0.736378232308706 0.994562219435317 0.994557260942857
