#time mass rho rad_par
5150 0.00301557312729945 4000.78706842729 0.0056456238504223
5160 0.00301491613866022 3999.59716939315 0.00564577359594244
5170 0.00301426016523159 3998.40917691558 0.00564592315911305
5180 0.00301360520458937 3997.2230861782 0.00564607254034719
5190 0.00301295125430869 3996.03889236275 0.00564622174005993
5200 0.00301229831195695 3994.85659063477 0.0056463707586707
5210 0.00301164637512227 3993.67617620106 0.00564651959659401
5220 0.00301099544140618 3992.4976442961 0.0056466682542412
5230 0.00301034550838351 3991.32099009953 0.00564681673203435
5240 0.00300969657360742 3990.14620874629 0.0056469650304046
5250 0.00300904863469852 3988.97329550805 0.00564711314976234
5260 0.00300840168927419 3987.80224564848 0.00564726109052119
5270 0.00300775573497595 3986.63305447984 0.0056474088530885
5280 0.00300711076947093 3985.46571736596 0.00564755643786477
5290 0.00300646679041481 3984.30022964691 0.00564770384525604
5300 0.00300582379549626 3983.13658672904 0.00564785107565918
5310 0.00300518178234309 3981.97478389634 0.00564799812949224
5320 0.00300454074866272 3980.81481659222 0.00564814500714929
5330 0.00300390069214413 3979.65668022241 0.00564829170903208
5340 0.0030032616104776 3978.50037019573 0.00564843823554321
5350 0.00300262350137345 3977.34588195996 0.00564858458708087
5360 0.00300198636255087 3976.19321098096 0.00564873076404166
5370 0.00300135019177648 3975.04235281965 0.00564887676680838
5380 0.00300071498677015 3973.89330294276 0.00564902259578053
5390 0.00300008074529331 3972.74605689999 0.0056491682513458
5400 0.00299944746509294 3971.60061021203 0.00564931373389798
5410 0.00299881514393455 3970.45695843677 0.00564945904382627
5420 0.00299818377961488 3969.31509719394 0.00564960418151156
5430 0.00299755336990532 3968.17502205207 0.00564974914734449
5440 0.00299692391262059 3967.03672866687 0.00564989394170295
5450 0.00299629540558549 3965.90021271411 0.00565003856496301
5460 0.00299566784657657 3964.76546977201 0.00565018301751809
5470 0.00299504123341427 3963.63249550664 0.00565032729974891
5480 0.00299441556396609 3962.50128567858 0.0056504714120222
5490 0.00299379083605447 3961.3718359577 0.00565061535472079
5500 0.00299316704753376 3960.24414207803 0.00565075912821849
5510 0.00299254419628145 3959.11819981882 0.00565090273288344
5520 0.00299192228015627 3957.9940049221 0.00565104616909106
5530 0.00299130129701603 3956.87155312788 0.00565118943721848
5540 0.00299068124474662 3955.75084023193 0.00565133253763529
5550 0.00299006212124163 3954.63186204533 0.00565147547070995
5560 0.00298944392445043 3953.5146144906 0.0056516182367943
5570 0.00298882665223574 3952.39909331666 0.00565176083626959
5580 0.00298821030255839 3951.28529446862 0.0056519032694867
5590 0.00298759487331528 3950.17321376356 0.00565204553681852
5600 0.00298698036245863 3949.06284712902 0.00565218763862146
5610 0.0029863667679303 3947.95419047119 0.00565232957525685
5620 0.00298575408769995 3946.84723975256 0.00565247134707796
5630 0.00298514231972477 3945.74199090987 0.00565261295444375
5640 0.0029845314619813 3944.63843991871 0.0056527543977081
5650 0.00298392151244896 3943.53658275999 0.00565289567722542
5660 0.0029833124691051 3942.43641541039 0.0056530367933521
5670 0.00298270432992893 3941.33793385045 0.00565317774644509
5680 0.00298209709293933 3940.24113413923 0.00565331853685012
5690 0.00298149075616275 3939.146012351 0.00565345916491165
5700 0.00298088531760128 3938.05256451164 0.0056535996309831
5710 0.00298028077530888 3936.96078674975 0.00565373993540279
5720 0.00297967712729629 3935.87067510824 0.00565388007852389
5730 0.00297907437161047 3934.78222570163 0.00565402006068943
5740 0.00297847250627284 3933.695434594 0.00565415988225165
5750 0.00297787152936153 3932.61029796127 0.0056542995435463
5760 0.0029772714389877 3931.52681204544 0.00565443904489955
5770 0.00297667223318084 3930.44497292626 0.00565457838666481
5780 0.00297607391002483 3929.36477679154 0.00565471756917931
5790 0.00297547646758215 3928.28621978638 0.00565485659278841
5800 0.00297487990396713 3927.20929815865 0.00565499545782217
5810 0.00297428421725674 3926.13400808188 0.00565513416462383
5820 0.00297368940556715 3925.06034580748 0.00565527271352524
5830 0.0029730954670615 3923.98830767967 0.00565541110484462
5840 0.00297250239983107 3922.91788990054 0.00565554933892402
5850 0.00297191020203394 3921.84908880424 0.00565568741608556
5860 0.00297131887182671 3920.78190072229 0.00565582533665283
5870 0.00297072840736109 3919.71632197649 0.00565596310095207
5880 0.00297013880678595 3918.65234888271 0.00565610070931174
5890 0.00296955006825322 3917.58997776318 0.00565623816206031
5900 0.00296896218993304 3916.52920497595 0.00565637545952167
5910 0.00296837517001737 3915.4700269222 0.00565651260201394
5920 0.00296778900667019 3914.41243994796 0.00565664958986511
